,sample,cid,class,db,dir,num,split,tag,vid
3172,atempting_to_brush_my_hair_brush_hair_u_nm_np2_le_goo_0.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/atempting_to_brush_my_hair_brush_hair_u_nm_np2_le_goo_0/img/,155,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/atempting_to_brush_my_hair_brush_hair_u_nm_np2_le_goo_0.avi
3173,atempting_to_brush_my_hair_brush_hair_u_nm_np2_le_goo_1.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/atempting_to_brush_my_hair_brush_hair_u_nm_np2_le_goo_1/img/,128,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/atempting_to_brush_my_hair_brush_hair_u_nm_np2_le_goo_1.avi
3174,baseballpitchslowmotion_throw_f_nm_np1_fr_med_0.avi,35,throw,hmdb51,./Dataset/hmdb51/throw/baseballpitchslowmotion_throw_f_nm_np1_fr_med_0/img/,740,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/throw/baseballpitchslowmotion_throw_f_nm_np1_fr_med_0.avi
3175,bat_boiko_v_zabranena_ljubov_shake_hands_u_cm_np2_le_goo_0.avi,19,shake_hands,hmdb51,./Dataset/hmdb51/shake_hands/bat_boiko_v_zabranena_ljubov_shake_hands_u_cm_np2_le_goo_0/img/,78,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/shake_hands/bat_boiko_v_zabranena_ljubov_shake_hands_u_cm_np2_le_goo_0.avi
3176,big_al_and_gaz_Skype_Laughter_Chain_laugh_h_cm_np1_ri_bad_0.avi,6,laugh,hmdb51,./Dataset/hmdb51/laugh/big_al_and_gaz_Skype_Laughter_Chain_laugh_h_cm_np1_ri_bad_0/img/,197,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/laugh/big_al_and_gaz_Skype_Laughter_Chain_laugh_h_cm_np1_ri_bad_0.avi
3177,big_al_and_gaz_Skype_Laughter_Chain_laugh_h_cm_np1_ri_bad_1.avi,6,laugh,hmdb51,./Dataset/hmdb51/laugh/big_al_and_gaz_Skype_Laughter_Chain_laugh_h_cm_np1_ri_bad_1/img/,201,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/laugh/big_al_and_gaz_Skype_Laughter_Chain_laugh_h_cm_np1_ri_bad_1.avi
3178,boom-snap-clap_clap_u_nm_np1_fr_med_0.avi,42,clap,hmdb51,./Dataset/hmdb51/clap/boom-snap-clap_clap_u_nm_np1_fr_med_0/img/,77,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/clap/boom-snap-clap_clap_u_nm_np1_fr_med_0.avi
3179,boom-snap-clap_clap_u_nm_np1_fr_med_1.avi,42,clap,hmdb51,./Dataset/hmdb51/clap/boom-snap-clap_clap_u_nm_np1_fr_med_1/img/,46,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/clap/boom-snap-clap_clap_u_nm_np1_fr_med_1.avi
3180,boom-snap-clap_clap_u_nm_np1_fr_med_2.avi,42,clap,hmdb51,./Dataset/hmdb51/clap/boom-snap-clap_clap_u_nm_np1_fr_med_2/img/,77,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/clap/boom-snap-clap_clap_u_nm_np1_fr_med_2.avi
3181,boom-snap-clap_clap_u_nm_np1_fr_med_3.avi,42,clap,hmdb51,./Dataset/hmdb51/clap/boom-snap-clap_clap_u_nm_np1_fr_med_3/img/,77,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/clap/boom-snap-clap_clap_u_nm_np1_fr_med_3.avi
3182,boom_snap_clap_(challenge)_HARDCORE_VERSION!_clap_u_nm_np1_fr_bad_0.avi,42,clap,hmdb51,./Dataset/hmdb51/clap/boom_snap_clap_(challenge)_HARDCORE_VERSION!_clap_u_nm_np1_fr_bad_0/img/,77,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/clap/boom_snap_clap_(challenge)_HARDCORE_VERSION!_clap_u_nm_np1_fr_bad_0.avi
3183,boom_snap_clap_(challenge)_HARDCORE_VERSION!_clap_u_nm_np1_fr_bad_1.avi,42,clap,hmdb51,./Dataset/hmdb51/clap/boom_snap_clap_(challenge)_HARDCORE_VERSION!_clap_u_nm_np1_fr_bad_1/img/,77,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/clap/boom_snap_clap_(challenge)_HARDCORE_VERSION!_clap_u_nm_np1_fr_bad_1.avi
3184,boom_snap_clap_(challenge)_clap_u_nm_np1_fr_med_0.avi,42,clap,hmdb51,./Dataset/hmdb51/clap/boom_snap_clap_(challenge)_clap_u_nm_np1_fr_med_0/img/,78,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/clap/boom_snap_clap_(challenge)_clap_u_nm_np1_fr_med_0.avi
3185,boom_snap_clap_(challenge)_clap_u_nm_np1_fr_med_1.avi,42,clap,hmdb51,./Dataset/hmdb51/clap/boom_snap_clap_(challenge)_clap_u_nm_np1_fr_med_1/img/,41,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/clap/boom_snap_clap_(challenge)_clap_u_nm_np1_fr_med_1.avi
3186,boomsnapclap!_clap_u_nm_np1_fr_med_0.avi,42,clap,hmdb51,./Dataset/hmdb51/clap/boomsnapclap!_clap_u_nm_np1_fr_med_0/img/,77,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/clap/boomsnapclap!_clap_u_nm_np1_fr_med_0.avi
3187,boomsnapclap!_clap_u_nm_np1_fr_med_1.avi,42,clap,hmdb51,./Dataset/hmdb51/clap/boomsnapclap!_clap_u_nm_np1_fr_med_1/img/,76,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/clap/boomsnapclap!_clap_u_nm_np1_fr_med_1.avi
3188,boomsnapclap!_clap_u_nm_np1_fr_med_2.avi,42,clap,hmdb51,./Dataset/hmdb51/clap/boomsnapclap!_clap_u_nm_np1_fr_med_2/img/,77,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/clap/boomsnapclap!_clap_u_nm_np1_fr_med_2.avi
3189,box_pushing_1_push_f_cm_np1_ba_bad_2.avi,46,push,hmdb51,./Dataset/hmdb51/push/box_pushing_1_push_f_cm_np1_ba_bad_2/img/,156,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/push/box_pushing_1_push_f_cm_np1_ba_bad_2.avi
3190,box_pushing_1_push_f_cm_np1_le_med_1.avi,46,push,hmdb51,./Dataset/hmdb51/push/box_pushing_1_push_f_cm_np1_le_med_1/img/,93,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/push/box_pushing_1_push_f_cm_np1_le_med_1.avi
3191,box_pushing_1_push_u_cm_np1_fr_bad_0.avi,46,push,hmdb51,./Dataset/hmdb51/push/box_pushing_1_push_u_cm_np1_fr_bad_0/img/,77,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/push/box_pushing_1_push_u_cm_np1_fr_bad_0.avi
3192,bri_vega_golf_f_cm_np1_fr_med_0.avi,1,golf,hmdb51,./Dataset/hmdb51/golf/bri_vega_golf_f_cm_np1_fr_med_0/img/,76,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/golf/bri_vega_golf_f_cm_np1_fr_med_0.avi
3193,brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_0.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_0/img/,454,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_0.avi
3194,brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_1.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_1/img/,142,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_1.avi
3195,brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_2.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_2/img/,213,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_2.avi
3196,brushing_hair_2_brush_hair_h_nm_np1_ba_med_0.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/brushing_hair_2_brush_hair_h_nm_np1_ba_med_0/img/,456,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/brushing_hair_2_brush_hair_h_nm_np1_ba_med_0.avi
3197,brushing_hair_2_brush_hair_h_nm_np1_ba_med_1.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/brushing_hair_2_brush_hair_h_nm_np1_ba_med_1/img/,258,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/brushing_hair_2_brush_hair_h_nm_np1_ba_med_1.avi
3198,brushing_hair_2_brush_hair_h_nm_np1_ba_med_2.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/brushing_hair_2_brush_hair_h_nm_np1_ba_med_2/img/,241,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/brushing_hair_2_brush_hair_h_nm_np1_ba_med_2.avi
3199,brushing_hair_brush_hair_f_cm_np2_ri_goo_0.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/brushing_hair_brush_hair_f_cm_np2_ri_goo_0/img/,199,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/brushing_hair_brush_hair_f_cm_np2_ri_goo_0.avi
3200,brushing_hair_brush_hair_f_nm_np2_ba_goo_2.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/brushing_hair_brush_hair_f_nm_np2_ba_goo_2/img/,161,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/brushing_hair_brush_hair_f_nm_np2_ba_goo_2.avi
3201,brushing_hair_brush_hair_f_nm_np2_ba_goo_4.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/brushing_hair_brush_hair_f_nm_np2_ba_goo_4/img/,176,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/brushing_hair_brush_hair_f_nm_np2_ba_goo_4.avi
3202,brushing_hair_brush_hair_f_nm_np2_ri_goo_1.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/brushing_hair_brush_hair_f_nm_np2_ri_goo_1/img/,229,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/brushing_hair_brush_hair_f_nm_np2_ri_goo_1.avi
3203,brushing_hair_brush_hair_f_nm_np2_ri_goo_3.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/brushing_hair_brush_hair_f_nm_np2_ri_goo_3/img/,151,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/brushing_hair_brush_hair_f_nm_np2_ri_goo_3.avi
3204,brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_0.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_0/img/,266,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_0.avi
3205,brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_1.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_1/img/,408,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_1.avi
3206,brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_2.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_2/img/,274,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_2.avi
3207,can_somebody_just_brush_my_hair!_brush_hair_u_cm_np2_ri_med_0.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/can_somebody_just_brush_my_hair!_brush_hair_u_cm_np2_ri_med_0/img/,380,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/can_somebody_just_brush_my_hair!_brush_hair_u_cm_np2_ri_med_0.avi
3208,cartwheels_in_heels_cartwheel_f_cm_np1_fr_med_0.avi,26,cartwheel,hmdb51,./Dataset/hmdb51/cartwheel/cartwheels_in_heels_cartwheel_f_cm_np1_fr_med_0/img/,77,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/cartwheel/cartwheels_in_heels_cartwheel_f_cm_np1_fr_med_0.avi
3209,chewing_bubble_gum_chew_h_cm_np1_ri_bad_2.avi,0,chew,hmdb51,./Dataset/hmdb51/chew/chewing_bubble_gum_chew_h_cm_np1_ri_bad_2/img/,114,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/chew/chewing_bubble_gum_chew_h_cm_np1_ri_bad_2.avi
3210,chewing_bubble_gum_chew_h_cm_np1_ri_med_0.avi,0,chew,hmdb51,./Dataset/hmdb51/chew/chewing_bubble_gum_chew_h_cm_np1_ri_med_0/img/,122,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/chew/chewing_bubble_gum_chew_h_cm_np1_ri_med_0.avi
3211,chewing_gum_2_chew_h_cm_np1_fr_med_0.avi,0,chew,hmdb51,./Dataset/hmdb51/chew/chewing_gum_2_chew_h_cm_np1_fr_med_0/img/,88,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/chew/chewing_gum_2_chew_h_cm_np1_fr_med_0.avi
3212,chewing_gum_2_chew_h_cm_np1_fr_med_1.avi,0,chew,hmdb51,./Dataset/hmdb51/chew/chewing_gum_2_chew_h_cm_np1_fr_med_1/img/,128,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/chew/chewing_gum_2_chew_h_cm_np1_fr_med_1.avi
3213,crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_0.avi,40,pour,hmdb51,./Dataset/hmdb51/pour/crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_0/img/,484,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pour/crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_0.avi
3214,crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_1.avi,40,pour,hmdb51,./Dataset/hmdb51/pour/crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_1/img/,168,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pour/crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_1.avi
3215,crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_2.avi,40,pour,hmdb51,./Dataset/hmdb51/pour/crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_2/img/,137,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pour/crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_2.avi
3216,d173_graveyard_call_price_giving_ceremony_hug_f_cm_np2_ba_med_1.avi,24,hug,hmdb51,./Dataset/hmdb51/hug/d173_graveyard_call_price_giving_ceremony_hug_f_cm_np2_ba_med_1/img/,78,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/hug/d173_graveyard_call_price_giving_ceremony_hug_f_cm_np2_ba_med_1.avi
3217,d173_graveyard_call_price_giving_ceremony_hug_u_cm_np2_le_bad_3.avi,24,hug,hmdb51,./Dataset/hmdb51/hug/d173_graveyard_call_price_giving_ceremony_hug_u_cm_np2_le_bad_3/img/,78,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/hug/d173_graveyard_call_price_giving_ceremony_hug_u_cm_np2_le_bad_3.avi
3218,d173_graveyard_call_price_giving_ceremony_shake_hands_f_cm_np2_ba_med_4.avi,19,shake_hands,hmdb51,./Dataset/hmdb51/shake_hands/d173_graveyard_call_price_giving_ceremony_shake_hands_f_cm_np2_ba_med_4/img/,86,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/shake_hands/d173_graveyard_call_price_giving_ceremony_shake_hands_f_cm_np2_ba_med_4.avi
3219,d173_graveyard_call_price_giving_ceremony_shake_hands_f_cm_np2_ba_med_5.avi,19,shake_hands,hmdb51,./Dataset/hmdb51/shake_hands/d173_graveyard_call_price_giving_ceremony_shake_hands_f_cm_np2_ba_med_5/img/,78,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/shake_hands/d173_graveyard_call_price_giving_ceremony_shake_hands_f_cm_np2_ba_med_5.avi
3220,d173_graveyard_call_price_giving_ceremony_shake_hands_f_cm_np2_fr_med_2.avi,19,shake_hands,hmdb51,./Dataset/hmdb51/shake_hands/d173_graveyard_call_price_giving_ceremony_shake_hands_f_cm_np2_fr_med_2/img/,78,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/shake_hands/d173_graveyard_call_price_giving_ceremony_shake_hands_f_cm_np2_fr_med_2.avi
3221,darksideofhorseracing_ride_horse_f_cm_np1_fr_med_1.avi,39,ride_horse,hmdb51,./Dataset/hmdb51/ride_horse/darksideofhorseracing_ride_horse_f_cm_np1_fr_med_1/img/,105,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_horse/darksideofhorseracing_ride_horse_f_cm_np1_fr_med_1.avi
3222,darksideofhorseracing_ride_horse_f_cm_np4_ri_med_0.avi,39,ride_horse,hmdb51,./Dataset/hmdb51/ride_horse/darksideofhorseracing_ride_horse_f_cm_np4_ri_med_0/img/,104,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_horse/darksideofhorseracing_ride_horse_f_cm_np4_ri_med_0.avi
3223,different_kinds_of_hugs_XD_hug_u_cm_np2_le_med_0.avi,24,hug,hmdb51,./Dataset/hmdb51/hug/different_kinds_of_hugs_XD_hug_u_cm_np2_le_med_0/img/,78,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/hug/different_kinds_of_hugs_XD_hug_u_cm_np2_le_med_0.avi
3224,doppel_handstand_handstand_f_cm_np2_ba_med_0.avi,48,handstand,hmdb51,./Dataset/hmdb51/handstand/doppel_handstand_handstand_f_cm_np2_ba_med_0/img/,78,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/handstand/doppel_handstand_handstand_f_cm_np2_ba_med_0.avi
3225,dualdeserteagle_shoot_gun_f_cm_np1_le_med_0.avi,7,shoot_gun,hmdb51,./Dataset/hmdb51/shoot_gun/dualdeserteagle_shoot_gun_f_cm_np1_le_med_0/img/,129,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/shoot_gun/dualdeserteagle_shoot_gun_f_cm_np1_le_med_0.avi
3226,eddieizzardcircle_turn_f_nm_np1_ri_med_4.avi,41,turn,hmdb51,./Dataset/hmdb51/turn/eddieizzardcircle_turn_f_nm_np1_ri_med_4/img/,77,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/turn/eddieizzardcircle_turn_f_nm_np1_ri_med_4.avi
3227,eddieizzardcircle_turn_f_nm_np1_ri_med_6.avi,41,turn,hmdb51,./Dataset/hmdb51/turn/eddieizzardcircle_turn_f_nm_np1_ri_med_6/img/,72,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/turn/eddieizzardcircle_turn_f_nm_np1_ri_med_6.avi
3228,eddieizzardcircle_turn_u_cm_np1_le_med_7.avi,41,turn,hmdb51,./Dataset/hmdb51/turn/eddieizzardcircle_turn_u_cm_np1_le_med_7/img/,52,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/turn/eddieizzardcircle_turn_u_cm_np1_le_med_7.avi
3229,eddieizzardcircle_wave_u_nm_np1_ri_med_8.avi,30,wave,hmdb51,./Dataset/hmdb51/wave/eddieizzardcircle_wave_u_nm_np1_ri_med_8/img/,51,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/wave/eddieizzardcircle_wave_u_nm_np1_ri_med_8.avi
3230,extreme_table_pushing_push_f_cm_np1_le_bad_1.avi,46,push,hmdb51,./Dataset/hmdb51/push/extreme_table_pushing_push_f_cm_np1_le_bad_1/img/,78,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/push/extreme_table_pushing_push_f_cm_np1_le_bad_1.avi
3231,extreme_table_pushing_push_f_cm_np1_le_bad_2.avi,46,push,hmdb51,./Dataset/hmdb51/push/extreme_table_pushing_push_f_cm_np1_le_bad_2/img/,78,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/push/extreme_table_pushing_push_f_cm_np1_le_bad_2.avi
3232,extreme_table_pushing_push_f_cm_np1_ri_bad_0.avi,46,push,hmdb51,./Dataset/hmdb51/push/extreme_table_pushing_push_f_cm_np1_ri_bad_0/img/,60,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/push/extreme_table_pushing_push_f_cm_np1_ri_bad_0.avi
3233,extreme_table_pushing_push_f_cm_np1_ri_bad_3.avi,46,push,hmdb51,./Dataset/hmdb51/push/extreme_table_pushing_push_f_cm_np1_ri_bad_3/img/,78,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/push/extreme_table_pushing_push_f_cm_np1_ri_bad_3.avi
3234,fastestgunalive_shoot_gun_f_cm_np1_fr_med_0.avi,7,shoot_gun,hmdb51,./Dataset/hmdb51/shoot_gun/fastestgunalive_shoot_gun_f_cm_np1_fr_med_0/img/,88,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/shoot_gun/fastestgunalive_shoot_gun_f_cm_np1_fr_med_0.avi
3235,fastestgunalive_shoot_gun_u_cm_np1_ba_med_1.avi,7,shoot_gun,hmdb51,./Dataset/hmdb51/shoot_gun/fastestgunalive_shoot_gun_u_cm_np1_ba_med_1/img/,97,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/shoot_gun/fastestgunalive_shoot_gun_u_cm_np1_ba_med_1.avi
3236,fastestgunalive_shoot_gun_u_cm_np1_fr_med_2.avi,7,shoot_gun,hmdb51,./Dataset/hmdb51/shoot_gun/fastestgunalive_shoot_gun_u_cm_np1_fr_med_2/img/,78,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/shoot_gun/fastestgunalive_shoot_gun_u_cm_np1_fr_med_2.avi
3237,fastestgunalive_shoot_gun_u_cm_np1_fr_med_3.avi,7,shoot_gun,hmdb51,./Dataset/hmdb51/shoot_gun/fastestgunalive_shoot_gun_u_cm_np1_fr_med_3/img/,68,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/shoot_gun/fastestgunalive_shoot_gun_u_cm_np1_fr_med_3.avi
3238,flic_flac_mortal_flic_flac_f_cm_np1_ba_bad_0.avi,23,flic_flac,hmdb51,./Dataset/hmdb51/flic_flac/flic_flac_mortal_flic_flac_f_cm_np1_ba_bad_0/img/,50,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/flic_flac/flic_flac_mortal_flic_flac_f_cm_np1_ba_bad_0.avi
3239,garbage_men_pick_f_cm_np1_ri_med_0.avi,45,pick,hmdb51,./Dataset/hmdb51/pick/garbage_men_pick_f_cm_np1_ri_med_0/img/,78,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pick/garbage_men_pick_f_cm_np1_ri_med_0.avi
3240,garbage_men_pick_f_cm_np1_ri_med_1.avi,45,pick,hmdb51,./Dataset/hmdb51/pick/garbage_men_pick_f_cm_np1_ri_med_1/img/,78,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pick/garbage_men_pick_f_cm_np1_ri_med_1.avi
3241,garbage_men_pick_f_cm_np1_ri_med_2.avi,45,pick,hmdb51,./Dataset/hmdb51/pick/garbage_men_pick_f_cm_np1_ri_med_2/img/,78,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pick/garbage_men_pick_f_cm_np1_ri_med_2.avi
3242,gimnasia_cartwheel_f_cm_np1_le_med_3.avi,26,cartwheel,hmdb51,./Dataset/hmdb51/cartwheel/gimnasia_cartwheel_f_cm_np1_le_med_3/img/,117,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/cartwheel/gimnasia_cartwheel_f_cm_np1_le_med_3.avi
3243,gimnasia_handstand_f_cm_np1_le_med_1.avi,48,handstand,hmdb51,./Dataset/hmdb51/handstand/gimnasia_handstand_f_cm_np1_le_med_1/img/,89,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/handstand/gimnasia_handstand_f_cm_np1_le_med_1.avi
3244,gimnasia_somersault_f_cm_np1_le_med_2.avi,22,somersault,hmdb51,./Dataset/hmdb51/somersault/gimnasia_somersault_f_cm_np1_le_med_2/img/,78,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/somersault/gimnasia_somersault_f_cm_np1_le_med_2.avi
3245,goal_2_part_1_kick_ball_f_cm_np1_ba_bad_0.avi,37,kick_ball,hmdb51,./Dataset/hmdb51/kick_ball/goal_2_part_1_kick_ball_f_cm_np1_ba_bad_0/img/,115,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/kick_ball/goal_2_part_1_kick_ball_f_cm_np1_ba_bad_0.avi
3246,golf_golf_f_nm_np1_ri_goo_0.avi,1,golf,hmdb51,./Dataset/hmdb51/golf/golf_golf_f_nm_np1_ri_goo_0/img/,89,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/golf/golf_golf_f_nm_np1_ri_goo_0.avi
3247,golf_golf_f_nm_np1_ri_goo_1.avi,1,golf,hmdb51,./Dataset/hmdb51/golf/golf_golf_f_nm_np1_ri_goo_1/img/,100,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/golf/golf_golf_f_nm_np1_ri_goo_1.avi
3248,golf_golf_f_nm_np1_ri_goo_2.avi,1,golf,hmdb51,./Dataset/hmdb51/golf/golf_golf_f_nm_np1_ri_goo_2/img/,83,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/golf/golf_golf_f_nm_np1_ri_goo_2.avi
3249,hand_stand_handstand_f_cm_np1_ba_med_0.avi,48,handstand,hmdb51,./Dataset/hmdb51/handstand/hand_stand_handstand_f_cm_np1_ba_med_0/img/,78,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/handstand/hand_stand_handstand_f_cm_np1_ba_med_0.avi
3250,hand_stand_handstand_f_cm_np1_ba_med_1.avi,48,handstand,hmdb51,./Dataset/hmdb51/handstand/hand_stand_handstand_f_cm_np1_ba_med_1/img/,78,s1,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/handstand/hand_stand_handstand_f_cm_np1_ba_med_1.avi
