,Unnamed: 0,sample,cid,class,db,dir,num,split,tag,vid
7841,7841,v_SkyDiving_g15_c03.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g15_c03/img/,197,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g15_c03.avi
7842,7842,v_SkyDiving_g15_c04.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g15_c04/img/,221,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g15_c04.avi
7843,7843,v_SkyDiving_g15_c05.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g15_c05/img/,47,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g15_c05.avi
7844,7844,v_SkyDiving_g16_c01.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g16_c01/img/,197,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g16_c01.avi
7845,7845,v_SkyDiving_g16_c02.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g16_c02/img/,212,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g16_c02.avi
7846,7846,v_SkyDiving_g16_c03.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g16_c03/img/,199,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g16_c03.avi
7847,7847,v_SkyDiving_g16_c04.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g16_c04/img/,262,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g16_c04.avi
7848,7848,v_SkyDiving_g17_c01.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g17_c01/img/,197,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g17_c01.avi
7849,7849,v_SkyDiving_g17_c02.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g17_c02/img/,180,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g17_c02.avi
7850,7850,v_SkyDiving_g17_c03.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g17_c03/img/,199,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g17_c03.avi
7851,7851,v_SkyDiving_g17_c04.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g17_c04/img/,207,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g17_c04.avi
7852,7852,v_SkyDiving_g17_c05.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g17_c05/img/,181,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g17_c05.avi
7853,7853,v_SkyDiving_g18_c01.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g18_c01/img/,174,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g18_c01.avi
7854,7854,v_SkyDiving_g18_c02.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g18_c02/img/,264,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g18_c02.avi
7855,7855,v_SkyDiving_g18_c03.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g18_c03/img/,172,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g18_c03.avi
7856,7856,v_SkyDiving_g18_c04.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g18_c04/img/,175,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g18_c04.avi
7857,7857,v_SkyDiving_g18_c05.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g18_c05/img/,223,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g18_c05.avi
7858,7858,v_SkyDiving_g18_c06.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g18_c06/img/,171,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g18_c06.avi
7859,7859,v_SkyDiving_g19_c01.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g19_c01/img/,80,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g19_c01.avi
7860,7860,v_SkyDiving_g19_c02.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g19_c02/img/,95,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g19_c02.avi
7861,7861,v_SkyDiving_g19_c03.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g19_c03/img/,166,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g19_c03.avi
7862,7862,v_SkyDiving_g19_c04.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g19_c04/img/,176,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g19_c04.avi
7863,7863,v_SkyDiving_g20_c01.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g20_c01/img/,135,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g20_c01.avi
7864,7864,v_SkyDiving_g20_c02.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g20_c02/img/,197,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g20_c02.avi
7865,7865,v_SkyDiving_g20_c03.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g20_c03/img/,225,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g20_c03.avi
7866,7866,v_SkyDiving_g20_c04.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g20_c04/img/,247,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g20_c04.avi
7867,7867,v_SkyDiving_g20_c05.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g20_c05/img/,221,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g20_c05.avi
7868,7868,v_SkyDiving_g20_c06.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g20_c06/img/,247,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g20_c06.avi
7869,7869,v_SkyDiving_g21_c01.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g21_c01/img/,208,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g21_c01.avi
7870,7870,v_SkyDiving_g21_c02.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g21_c02/img/,207,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g21_c02.avi
7871,7871,v_SkyDiving_g21_c03.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g21_c03/img/,202,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g21_c03.avi
7872,7872,v_SkyDiving_g21_c04.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g21_c04/img/,208,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g21_c04.avi
7873,7873,v_SkyDiving_g22_c01.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g22_c01/img/,328,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g22_c01.avi
7874,7874,v_SkyDiving_g22_c02.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g22_c02/img/,321,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g22_c02.avi
7875,7875,v_SkyDiving_g22_c03.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g22_c03/img/,297,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g22_c03.avi
7876,7876,v_SkyDiving_g22_c04.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g22_c04/img/,303,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g22_c04.avi
7877,7877,v_SkyDiving_g23_c01.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g23_c01/img/,165,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g23_c01.avi
7878,7878,v_SkyDiving_g23_c02.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g23_c02/img/,181,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g23_c02.avi
7879,7879,v_SkyDiving_g23_c03.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g23_c03/img/,184,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g23_c03.avi
7880,7880,v_SkyDiving_g23_c04.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g23_c04/img/,166,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g23_c04.avi
7881,7881,v_SkyDiving_g24_c01.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g24_c01/img/,134,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g24_c01.avi
7882,7882,v_SkyDiving_g24_c02.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g24_c02/img/,228,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g24_c02.avi
7883,7883,v_SkyDiving_g24_c03.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g24_c03/img/,187,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g24_c03.avi
7884,7884,v_SkyDiving_g24_c04.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g24_c04/img/,285,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g24_c04.avi
7885,7885,v_SkyDiving_g25_c01.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g25_c01/img/,132,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g25_c01.avi
7886,7886,v_SkyDiving_g25_c02.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g25_c02/img/,179,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g25_c02.avi
7887,7887,v_SkyDiving_g25_c03.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g25_c03/img/,191,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g25_c03.avi
7888,7888,v_SkyDiving_g25_c04.avi,82,SkyDiving,ucf101,./Dataset/ucf101/SkyDiving/v_SkyDiving_g25_c04/img/,200,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SkyDiving/v_SkyDiving_g25_c04.avi
7889,7889,v_SoccerJuggling_g08_c01.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g08_c01/img/,300,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g08_c01.avi
7890,7890,v_SoccerJuggling_g08_c02.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g08_c02/img/,300,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g08_c02.avi
7891,7891,v_SoccerJuggling_g08_c03.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g08_c03/img/,300,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g08_c03.avi
7892,7892,v_SoccerJuggling_g08_c04.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g08_c04/img/,300,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g08_c04.avi
7893,7893,v_SoccerJuggling_g09_c01.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g09_c01/img/,110,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g09_c01.avi
7894,7894,v_SoccerJuggling_g09_c02.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g09_c02/img/,250,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g09_c02.avi
7895,7895,v_SoccerJuggling_g09_c03.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g09_c03/img/,250,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g09_c03.avi
7896,7896,v_SoccerJuggling_g09_c04.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g09_c04/img/,185,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g09_c04.avi
7897,7897,v_SoccerJuggling_g09_c05.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g09_c05/img/,239,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g09_c05.avi
7898,7898,v_SoccerJuggling_g09_c06.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g09_c06/img/,239,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g09_c06.avi
7899,7899,v_SoccerJuggling_g09_c07.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g09_c07/img/,315,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g09_c07.avi
7900,7900,v_SoccerJuggling_g10_c01.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g10_c01/img/,200,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g10_c01.avi
7901,7901,v_SoccerJuggling_g10_c02.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g10_c02/img/,200,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g10_c02.avi
7902,7902,v_SoccerJuggling_g10_c03.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g10_c03/img/,200,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g10_c03.avi
7903,7903,v_SoccerJuggling_g10_c04.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g10_c04/img/,138,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g10_c04.avi
7904,7904,v_SoccerJuggling_g11_c01.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g11_c01/img/,300,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g11_c01.avi
7905,7905,v_SoccerJuggling_g11_c02.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g11_c02/img/,300,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g11_c02.avi
7906,7906,v_SoccerJuggling_g11_c03.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g11_c03/img/,329,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g11_c03.avi
7907,7907,v_SoccerJuggling_g11_c04.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g11_c04/img/,237,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g11_c04.avi
7908,7908,v_SoccerJuggling_g11_c05.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g11_c05/img/,269,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g11_c05.avi
7909,7909,v_SoccerJuggling_g11_c06.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g11_c06/img/,305,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g11_c06.avi
7910,7910,v_SoccerJuggling_g12_c01.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g12_c01/img/,300,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g12_c01.avi
7911,7911,v_SoccerJuggling_g12_c02.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g12_c02/img/,300,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g12_c02.avi
7912,7912,v_SoccerJuggling_g12_c03.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g12_c03/img/,293,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g12_c03.avi
7913,7913,v_SoccerJuggling_g12_c04.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g12_c04/img/,300,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g12_c04.avi
7914,7914,v_SoccerJuggling_g12_c05.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g12_c05/img/,359,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g12_c05.avi
7915,7915,v_SoccerJuggling_g12_c06.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g12_c06/img/,359,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g12_c06.avi
7916,7916,v_SoccerJuggling_g13_c01.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g13_c01/img/,250,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g13_c01.avi
7917,7917,v_SoccerJuggling_g13_c02.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g13_c02/img/,250,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g13_c02.avi
7918,7918,v_SoccerJuggling_g13_c03.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g13_c03/img/,250,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g13_c03.avi
7919,7919,v_SoccerJuggling_g13_c04.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g13_c04/img/,250,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g13_c04.avi
7920,7920,v_SoccerJuggling_g13_c05.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g13_c05/img/,297,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g13_c05.avi
7921,7921,v_SoccerJuggling_g14_c01.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g14_c01/img/,239,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g14_c01.avi
7922,7922,v_SoccerJuggling_g14_c02.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g14_c02/img/,238,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g14_c02.avi
7923,7923,v_SoccerJuggling_g14_c03.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g14_c03/img/,238,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g14_c03.avi
7924,7924,v_SoccerJuggling_g14_c04.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g14_c04/img/,237,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g14_c04.avi
7925,7925,v_SoccerJuggling_g14_c05.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g14_c05/img/,239,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g14_c05.avi
7926,7926,v_SoccerJuggling_g14_c06.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g14_c06/img/,239,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g14_c06.avi
7927,7927,v_SoccerJuggling_g14_c07.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g14_c07/img/,239,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g14_c07.avi
7928,7928,v_SoccerJuggling_g15_c01.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g15_c01/img/,598,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g15_c01.avi
7929,7929,v_SoccerJuggling_g15_c02.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g15_c02/img/,598,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g15_c02.avi
7930,7930,v_SoccerJuggling_g15_c03.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g15_c03/img/,598,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g15_c03.avi
7931,7931,v_SoccerJuggling_g15_c04.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g15_c04/img/,598,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g15_c04.avi
7932,7932,v_SoccerJuggling_g16_c01.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g16_c01/img/,588,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g16_c01.avi
7933,7933,v_SoccerJuggling_g16_c02.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g16_c02/img/,589,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g16_c02.avi
7934,7934,v_SoccerJuggling_g16_c03.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g16_c03/img/,591,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g16_c03.avi
7935,7935,v_SoccerJuggling_g16_c04.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g16_c04/img/,578,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g16_c04.avi
7936,7936,v_SoccerJuggling_g16_c05.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g16_c05/img/,200,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g16_c05.avi
7937,7937,v_SoccerJuggling_g16_c06.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g16_c06/img/,307,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g16_c06.avi
7938,7938,v_SoccerJuggling_g16_c07.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g16_c07/img/,234,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g16_c07.avi
7939,7939,v_SoccerJuggling_g17_c01.avi,83,SoccerJuggling,ucf101,./Dataset/ucf101/SoccerJuggling/v_SoccerJuggling_g17_c01/img/,200,s1,train,/home/windhyk/Desktop/HARdatabase_frames/ucf101/SoccerJuggling/v_SoccerJuggling_g17_c01.avi
